stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
2108,48069023,ATELA (2108),,43.3494539281485,-2.82626302020325,3,,0,,Europe/Madrid,0,0,
2109,48069025,BELAKO (2109),,43.3461097615368,-2.8182848355244,3,,0,,Europe/Madrid,1,0,
2110,48069028,LLONA (CRUCE MEÑAKA) (2110),,43.3444933747563,-2.81542851438615,3,,0,,Europe/Madrid,0,0,
2111,48069026,BLANKONE (2111),,43.3407613460557,-2.81221737650207,3,,0,,Europe/Madrid,0,0,
2112,48038013,GARELLANO (2112),,43.3376322148281,-2.80481911120491,3,,0,,Europe/Madrid,0,0,
2113,48038001,SOIETXE (2113),,43.33565747057,-2.80253697737083,3,,0,,Europe/Madrid,0,0,
2114,48038014,IBARRA (2114),,43.3305840120399,-2.80029610712185,3,,0,,Europe/Madrid,0,0,
2115,48035003,FRUIZ (2115),,43.3274929012749,-2.78465044442383,3,,0,,Europe/Madrid,1,0,
2116,48010001,AMOTXEBARRI (2116),,43.3252941577979,-2.77847002676795,3,,0,,Europe/Madrid,0,0,
2117,48010002,OLATXU BIDETXE (2117),,43.3275931144018,-2.76695996256169,3,,0,,Europe/Madrid,0,0,
2118,48010003,OLATXU (2118),,43.3279599091742,-2.76078503013886,3,,0,,Europe/Madrid,0,0,
2119,48010007,OLABARRI (2119),,43.3268037503952,-2.75484446104399,3,,0,,Europe/Madrid,0,0,
2120,48066001,OLA (2120),,43.3200235301469,-2.74668269584013,3,,0,,Europe/Madrid,0,0,
2121,48066016,ZUGARRETA (2121),,43.3131479856512,-2.74692520626896,3,,0,,Europe/Madrid,0,0,
2122,48066002,IZABELE (2122),,43.3102315388749,-2.74731475576455,3,,0,,Europe/Madrid,0,0,
2123,48066015,SAGASTI (MEAKAUR) (2123),,43.3075361627509,-2.74591915171232,3,,0,,Europe/Madrid,0,0,
2124,48066004,GEREKIZ (2124),,43.3008634055227,-2.73940184446778,3,,0,,Europe/Madrid,1,0,
2125,48067008,ESTRATA (2125),,43.2983292978,-2.72999370335849,4,,0,,Europe/Madrid,0,0,
2126,48067009,ITURRI (2126),,43.2957219292955,-2.72040175960376,4,,0,,Europe/Madrid,0,0,
2127,48067010,BIDAKURTZE (2127),,43.2931522799704,-2.71366721738146,4,,0,,Europe/Madrid,0,0,
2128,48067011,ELEXALDE (2128),,43.2922778884058,-2.70795159301977,4,,0,,Europe/Madrid,1,0,
2129,48067012,ETXE BARRIAK (2129),,43.2915569425153,-2.70245221792093,4,,0,,Europe/Madrid,0,0,
2130,48067013,IGERTU (2130),,43.290612154963,-2.697534066049,4,,0,,Europe/Madrid,0,0,
2131,48067021,KURTZERO (2131),,43.2891971619325,-2.69032999382058,4,,0,,Europe/Madrid,1,0,
2139,48067022,KURTZERO (2139),,43.2892627971024,-2.68962913720355,4,,0,,Europe/Madrid,0,0,
2140,48067014,IGERTU (2140),,43.2908285889852,-2.69765626320916,4,,0,,Europe/Madrid,0,0,
2141,48067015,ETXE BARRIAK (2141),,43.291741236665,-2.70233667695426,4,,0,,Europe/Madrid,0,0,
2142,48067016,ELEXALDE (2142),,43.2924621881312,-2.70783606725195,4,,0,,Europe/Madrid,0,0,
2143,48067017,BIDAKURTZE (2143),,43.293318749309,-2.71362082473435,4,,0,,Europe/Madrid,1,0,
2144,48067018,ITURRI (2144),,43.2958748553811,-2.72033941900874,4,,0,,Europe/Madrid,1,0,
2145,48067019,ESTRATA (2145),,43.2984462401321,-2.72994387187014,4,,0,,Europe/Madrid,0,0,
2146,48066005,GEREKIZ (2146),,43.3013534016826,-2.74105185076303,3,,0,,Europe/Madrid,1,0,
2147,48066014,SAGASTI (MEAKAUR) (2147),,43.3075988628536,-2.7457696931953,3,,0,,Europe/Madrid,0,0,
2148,48066007,IZABELE (2148),,43.3103798953682,-2.74721549378737,3,,0,,Europe/Madrid,0,0,
2149,48066017,ZUGARRETA (2149),,43.3130754964952,-2.7467208047002,3,,0,,Europe/Madrid,0,0,
2150,48066008,OLA (2150),,43.3198690863763,-2.74606669540028,3,,0,,Europe/Madrid,0,0,
2151,48010008,OLABARRI (2151),,43.3275245853457,-2.75506358113083,3,,0,,Europe/Madrid,0,0,
2152,48010004,OLATXU (2152),,43.3278983716756,-2.76150067069109,3,,0,,Europe/Madrid,0,0,
2153,48010005,OLATXU BIDETXE (2153),,43.3277185336,-2.76664372167022,3,,0,,Europe/Madrid,0,0,
2154,48010006,AMOTXEBARRI (2154),,43.3261659915851,-2.77764047277551,3,,0,,Europe/Madrid,0,0,
2155,48035004,FRUIZ (2155),,43.3276728706856,-2.78458566964566,3,,0,,Europe/Madrid,0,0,
2156,48038015,IBARRA (2156),,43.3306379314203,-2.80023425534538,3,,0,,Europe/Madrid,0,0,
2157,48038002,SOIETXE (2157),,43.3359093837147,-2.80241280021287,3,,0,,Europe/Madrid,1,0,
2158,48038012,GARELLANO (2158),,43.3380560364917,-2.80517551290817,3,,0,,Europe/Madrid,0,0,
2159,48069029,BLANKONE (2159),,43.3407123074983,-2.80978712628247,3,,0,,Europe/Madrid,0,0,
2160,48069048,LLONA (2160),,43.3440603074055,-2.81490300486457,3,,0,,Europe/Madrid,0,0,
2161,48069030,BELAKO (2161),,43.3461499679705,-2.81808730496591,3,,0,,Europe/Madrid,0,0,
2162,48069031,ATELA (2162),,43.349210095547,-2.82514705569556,3,,0,,Europe/Madrid,0,0,
2175,48017013,AMETZAGA (2175),,43.4197893020273,-2.73689114944044,4,,0,,Europe/Madrid,1,0,
2176,48017024,ITURRANDIAGA. SAN MIGEL (2176),,43.4170164612428,-2.74914452249033,4,,0,,Europe/Madrid,0,0,
2177,48017025,ITUBIZKAR. SAN MIGEL (2177),,43.4120302019408,-2.75430333889517,4,,0,,Europe/Madrid,0,0,
2178,48017007,GANEKOLANDA. MAÑU (2178),,43.4049907862714,-2.76053684984437,4,,0,,Europe/Madrid,0,0,
2179,48017004,ELIZALDE. MAÑU (2179),,43.3993979501079,-2.75899759762511,4,,0,,Europe/Madrid,0,0,
2180,48017009,ARRIZURIETA. MAÑU (2180),,43.3933961708485,-2.77080643796362,4,,0,,Europe/Madrid,0,0,
2181,48017005,LANDANE. MAÑU (2181),,43.3882375959274,-2.77129887748303,4,,0,,Europe/Madrid,0,0,
2182,48064008,EMERANDO GANE (2182),,43.3844667531482,-2.77684032653599,3,,0,,Europe/Madrid,0,0,
2183,48064003,EMERANDO (2183),,43.3803872634228,-2.79079303397769,3,,0,,Europe/Madrid,0,0,
2184,48064004,BIDEBIETA (2184),,43.3729264471802,-2.8020951685141,3,,0,,Europe/Madrid,0,0,
2251,48064001,BIDEBIETA (2251),,43.3728090474414,-2.80189805319761,3,,0,,Europe/Madrid,0,0,
2252,48064002,EMERANDO (2252),,43.3803774677999,-2.79036098910966,3,,0,,Europe/Madrid,0,0,
2253,48064007,EMERANDO GANE (2253),,43.3848472211306,-2.77801180164208,3,,0,,Europe/Madrid,0,0,
2254,48017002,LANDANE. MAÑU (2254),,43.3882057816625,-2.77114960215836,4,,0,,Europe/Madrid,0,0,
2255,48017008,ARRIZURIETA. MAÑU (2255),,43.3932066331261,-2.77058501703745,4,,0,,Europe/Madrid,0,0,
2256,48017003,ELIZALDE. MAÑU (2256),,43.3993863153323,-2.75881771941444,4,,0,,Europe/Madrid,0,0,
2257,48017006,GANEKOLANDA. MAÑU (2257),,43.4050309153105,-2.76035020518919,4,,0,,Europe/Madrid,0,0,
2258,48017026,ITUBIZKAR. SAN MIGEL (2258),,43.4128838081555,-2.75345997247062,4,,0,,Europe/Madrid,0,0,
2259,48017027,ITURRANDIAGA. SAN MIGEL (2259),,43.4168366452252,-2.74926878982539,4,,0,,Europe/Madrid,0,0,
2281,48046008,LORATEGIETA (2281),,43.3191551044467,-2.66823285408797,4,,0,,Europe/Madrid,0,0,
2282,48914006,UARKA (2282),,43.3186655535712,-2.65446519181892,5,,0,,Europe/Madrid,0,0,
2283,48914005,ZUBIATE (2283),,43.3088451909995,-2.64442921185973,5,,0,,Europe/Madrid,0,0,
2284,48914007,LOIOLA (2284),,43.3056592655917,-2.64065151005573,5,,0,,Europe/Madrid,0,0,
2285,48914008,ELEIZALDE (2285),,43.297469450076,-2.63772751062006,5,,0,,Europe/Madrid,0,0,
2286,48062003,OROROAGA (2286),,43.2934870629445,-2.63418862595146,5,,0,,Europe/Madrid,0,0,
2287,48062004,OLABE (2287),,43.2835058014381,-2.63239209561758,5,,0,,Europe/Madrid,0,0,
2288,48007010,MATXINENA (2288),,43.2775521958386,-2.62410436373178,5,,0,,Europe/Madrid,0,0,
2289,48007011,AGARRE (2289),,43.2751633010115,-2.62008154460377,5,,0,,Europe/Madrid,0,0,
2290,48007012,BERREÑO (2290),,43.2745915858983,-2.61073142480249,5,,0,,Europe/Madrid,0,0,
2291,48007013,ASTORKIGANE (2291),,43.2724575927532,-2.60731176780633,5,,0,,Europe/Madrid,0,0,
2292,48007014,SUSAETA (2292),,43.2721555257427,-2.596890508064,5,,0,,Europe/Madrid,0,0,
2293,48007002,MUNITIBAR (2293),,43.265750393527,-2.5922823677009,5,,0,,Europe/Madrid,0,0,
2294,48007004,UREBEI (2294),,43.2745122214877,-2.59365835256165,5,,0,,Europe/Madrid,0,0,
2295,48070007,GOIKOLEA (2295),,43.2860093548169,-2.5856806291642,5,,0,,Europe/Madrid,0,0,
2296,48070008,ASTUDI (2296),,43.2900447449583,-2.58109836219764,5,,0,,Europe/Madrid,0,0,
2297,48070009,ZETOKIZ (2297),,43.2936650962052,-2.57155653591759,5,,0,,Europe/Madrid,0,0,
2298,48070010,AULESTIA PLAZA (2298),,43.2970759910646,-2.56273886958873,5,,0,,Europe/Madrid,0,0,
2299,48070011,ANGIZ (2299),,43.3037330390145,-2.54610543119377,5,,0,,Europe/Madrid,0,0,
2300,48070014,MENDIKOETXE (2300),,43.3148597119992,-2.54084326570782,5,,0,,Europe/Madrid,0,0,
2301,48070012,BENGOETXE (2301),,43.322301762213,-2.54190955527635,5,,0,,Europe/Madrid,0,0,
2302,48047006,OKAMIKA (2302),,43.3301131169101,-2.54301020971136,5,,0,,Europe/Madrid,0,0,
2303,48047007,ELEXALDE (2303),,43.3310171079692,-2.53719373240638,5,,0,,Europe/Madrid,1,0,
2304,48047008,LEGUARRI (2304),,43.3335738675868,-2.53484288925938,5,,0,,Europe/Madrid,0,0,
2305,48047009,LARIZ-OLETA (2305),,43.3386665402252,-2.52730334489434,5,,0,,Europe/Madrid,0,0,
2306,48047010,LARIZ (2306),,43.3397059143268,-2.52389031448492,5,,0,,Europe/Madrid,1,0,
2307,48004002,ARBITXA (2307),,43.3373552737284,-2.51461286279481,5,,0,,Europe/Madrid,0,0,
2308,48007017,INGELESENA (2308),,43.2796029911679,-2.59398719216729,5,,0,,Europe/Madrid,0,0,
2309,48007018,INGELESENA (2309),,43.2795617698121,-2.59505971390151,5,,0,,Europe/Madrid,0,0,
2313,48047001,LARIZ (2313),,43.34005466466,-2.52330775469774,5,,0,,Europe/Madrid,1,0,
2314,48047002,LARIZ-OLETA (2314),,43.338553355439,-2.52824168150671,5,,0,,Europe/Madrid,1,0,
2315,48047003,LEGUARRI (2315),,43.3334233017069,-2.53546081677995,5,,0,,Europe/Madrid,0,0,
2316,48047004,ELEXALDE (2316),,43.331287485703,-2.53725335503483,5,,0,,Europe/Madrid,1,0,
2317,48047005,OKAMIKA (2317),,43.3304735838602,-2.54308151690064,5,,0,,Europe/Madrid,0,0,
2318,48070001,BENGOETXE (2318),,43.322148936181,-2.54197236996375,5,,0,,Europe/Madrid,0,0,
2319,48070013,MENDIKOETXE (2319),,43.3149953209994,-2.54097789492747,5,,0,,Europe/Madrid,0,0,
2320,48070002,ANGIZ (2320),,43.3038145671495,-2.5462281204279,5,,0,,Europe/Madrid,0,0,
2321,48070003,AULESTIA PLAZA (2321),,43.2971620083819,-2.5628627684185,5,,0,,Europe/Madrid,0,0,
2322,48070004,ZETOKIZ (2322),,43.2937200548829,-2.57180516644994,5,,0,,Europe/Madrid,0,0,
2323,48070005,ASTUDI (2323),,43.290207252791,-2.58121435182799,5,,0,,Europe/Madrid,0,0,
2324,48070006,GOIKOLEA (2324),,43.2860457741793,-2.58579131593185,5,,0,,Europe/Madrid,0,0,
2325,48007003,UREBEI (2325),,43.2745758958635,-2.59383908698391,5,,0,,Europe/Madrid,0,0,
2326,48007001,MUNITIBAR (2326),,43.2657379356602,-2.59204624010025,5,,0,,Europe/Madrid,1,0,
2327,48007005,SUSAETA (2327),,43.2723257847138,-2.59665524305381,5,,0,,Europe/Madrid,0,0,
2328,48007006,ASTORKIGANE (2328),,43.2725695936407,-2.60714948955016,5,,0,,Europe/Madrid,0,0,
2329,48007007,BERREÑO (2329),,43.2748798540532,-2.61076655859373,5,,0,,Europe/Madrid,0,0,
2330,48007008,AGARRE (2330),,43.2751615397972,-2.61955163217185,5,,0,,Europe/Madrid,0,0,
2331,48007009,MATXINENA (2331),,43.2777952757007,-2.62409054307358,5,,0,,Europe/Madrid,0,0,
2332,48062001,OLABE (2332),,43.2837831954692,-2.63184810155506,5,,0,,Europe/Madrid,0,0,
2333,48062002,OROROAGA (2333),,43.2935045193781,-2.6340158129833,5,,0,,Europe/Madrid,0,0,
2334,48914001,ELEIZALDE (2334),,43.2973247541433,-2.6375311172117,5,,0,,Europe/Madrid,1,0,
2335,48914002,LOIOLA (2335),,43.3048530164817,-2.64054405799337,5,,0,,Europe/Madrid,1,0,
2336,48914004,ZUBIATE (2336),,43.3115469819891,-2.64694652660207,5,,0,,Europe/Madrid,0,0,
2337,48914003,UARKA (2337),,43.3188347027,-2.65436026927309,5,,0,,Europe/Madrid,0,0,
2338,48046007,LORATEGIETA (2338),,43.3193369443582,-2.66883616840552,4,,0,,Europe/Madrid,1,0,
2352,48012023,SAN PELAIO (BEGIRATOKIA/MIRADOR) (2352),,43.4314790377856,-2.80016236152073,4,,0,,Europe/Madrid,1,0,
2370,48041010,AGIRRETA (2370),,43.3575168918694,-2.65338098337027,5,,0,,Europe/Madrid,0,0,
2371,48041011,ISLA BEKOA (2371),,43.3605226835432,-2.66489042916956,5,,0,,Europe/Madrid,0,0,
2372,48041012,ISLA GOIKOA (2372),,43.3639897526252,-2.66809254771543,5,,0,,Europe/Madrid,0,0,
2373,48041013,OZAMIZ (2373),,43.3670543469014,-2.66914962692655,5,,0,,Europe/Madrid,0,0,
2376,48048014,LAIDA (KANPINA/CAMPING) (2376),,43.3957389827137,-2.68053918886753,5,,0,,Europe/Madrid,1,0,
2377,48048013,LAIDA (HONDARTZA/PLAYA) (2377),,43.4003263210766,-2.68450336761153,5,,0,,Europe/Madrid,0,0,
2378,48048016,ANZORA (2378),,43.4091665262865,-2.67801078973138,5,,0,,Europe/Madrid,0,0,
2379,48048012,LAGA (2379),,43.4077814453152,-2.6568861504496,5,,0,,Europe/Madrid,1,0,
2380,48048017,LASTARRIA (2380),,43.399031443156,-2.64661754624058,5,,0,,Europe/Madrid,0,0,
2381,48048019,AKORDA (2381),,43.391464195195,-2.63972243324771,5,,0,,Europe/Madrid,0,0,
2382,48048020,DURUKIZ (2382),,43.3901557432952,-2.63523004473364,5,,0,,Europe/Madrid,1,0,
2383,48048015,GAMETXO (2383),,43.4067814407334,-2.67926402668945,5,,0,,Europe/Madrid,0,0,
2384,48048018,ZUBIBARRIAGA (2384),,43.3938138754321,-2.64243738208372,5,,0,,Europe/Madrid,0,0,
2385,48048027,ZUBIBARRIAGA (2385),,43.3938945661773,-2.64232565367267,5,,0,,Europe/Madrid,0,0,
2386,48048029,ANZORA (2386),,43.409260901852,-2.67635526122386,5,,0,,Europe/Madrid,0,0,
2391,48048025,DURUKIZ (2391),,43.39099487385,-2.63576829111431,5,,0,,Europe/Madrid,1,0,
2392,48048026,AKORDA (2392),,43.3916264941723,-2.63979185190049,5,,0,,Europe/Madrid,0,0,
2393,48048028,LASTARRIA (2393),,43.3990034377415,-2.64629663828877,5,,0,,Europe/Madrid,0,0,
2394,48048007,LAGA (2394),,43.4082108309001,-2.65594507014492,5,,0,,Europe/Madrid,0,0,
2395,48048030,GAMETXO (2395),,43.4068001418298,-2.67951093721165,5,,0,,Europe/Madrid,0,0,
2396,48048008,LAIDA (HONDARTZA/PLAYA) (2396),,43.4006580243343,-2.68472442622923,5,,0,,Europe/Madrid,0,0,
2397,48048031,LAIDA (KANPINA/CAMPING) (2397),,43.3958582093498,-2.68131650149279,5,,0,,Europe/Madrid,0,0,
2400,48041018,OZAMIZ (2400),,43.3674418556668,-2.66925860302084,5,,0,,Europe/Madrid,0,0,
2401,48041019,ISLA BEKOA (2401),,43.3605507808186,-2.66526050672386,5,,0,,Europe/Madrid,0,0,
2402,48041020,ISLA GOIKOA (2402),,43.3641073464491,-2.66827703353011,5,,0,,Europe/Madrid,0,0,
2403,48041021,AGIRRETA (2403),,43.3574541978798,-2.65349240423597,5,,0,,Europe/Madrid,0,0,
2404,48020087,BAILEN 1 (2404),,43.2600845978257,-2.92587415121795,1,,0,,Europe/Madrid,1,0,
2406,48020095,ATXURI 4 (2406),,43.2549945997854,-2.92219672042662,1,,0,,Europe/Madrid,1,0,
2410,48025034,ARESANDIAGA (2410),,43.1734858226969,-2.90117676913001,3,,0,,Europe/Madrid,0,0,
2411,48015029,KARMELO TORRE 4 (2411),,43.2380596143867,-2.89718445604128,2,,0,,Europe/Madrid,1,0,
2412,48015030,BASOZELAI (KARMELO TORRE 22) (2412),,43.2363697333362,-2.89632394594387,2,,0,,Europe/Madrid,1,0,
2421,48011006,AGUIRRE (MARTIARTU INDUSTRIALDEA) (2421),,43.1960961442132,-2.90044329492097,2,,0,,Europe/Madrid,0,0,
2422,48011007,BENTAKO ERREKA (2422),,43.1893099545229,-2.89910319122484,2,,0,,Europe/Madrid,0,0,
2423,48011008,TXAKO (2423),,43.1843152976259,-2.89741829984648,2,,0,,Europe/Madrid,0,0,
2424,48065001,USILA ZUBIA / PUENTE USILA (2424),,43.1840840398053,-2.90066733360322,3,,0,,Europe/Madrid,1,0,
2425,48065002,TORRE DE UGAO 8 (2425),,43.1814606958458,-2.9024754926444,3,,0,,Europe/Madrid,1,0,
2426,48065003,TORRE DE UGAO (GELTOKIA/ESTACIÓN) (2426),,43.1793310959441,-2.90251825654246,3,,0,,Europe/Madrid,1,0,
2427,48065005,SAN BARTOLOMÉ (CHAKALA) (2427),,43.176125285578,-2.9024029010739,3,,0,,Europe/Madrid,1,0,
2428,48025033,ARESANDIAGA (2428),,43.1736752396525,-2.90154310471351,3,,0,,Europe/Madrid,0,0,
2430,48025002,ELORREBIETA (2430),,43.1669575138667,-2.89259087350869,3,,0,,Europe/Madrid,0,0,
2431,48025003,ARBILDU (2431),,43.1636137843364,-2.88829974005118,3,,0,,Europe/Madrid,0,0,
2432,48025035,URIONDO (2432),,43.1625078309929,-2.88540618772602,3,,0,,Europe/Madrid,0,0,
2433,48025004,SANTA KRUTZ (2433),,43.1610783733917,-2.88315042121634,3,,0,,Europe/Madrid,0,0,
2434,48025005,TELLERITXU (2434),,43.158181917612,-2.88178691942351,3,,0,,Europe/Madrid,0,0,
2435,48025006,ARKULANDA (2435),,43.1556748191155,-2.878208950118,3,,0,,Europe/Madrid,0,0,
2436,48025007,OLATXU (2436),,43.1542663205924,-2.87474205981219,3,,0,,Europe/Madrid,1,0,
2437,48025008,OLATZAR (2437),,43.1524336643989,-2.87054442085647,3,,0,,Europe/Madrid,0,0,
2438,48025009,AREILTZA (2438),,43.1508291267521,-2.86519549045782,3,,0,,Europe/Madrid,0,0,
2439,48025010,ZAUTUOLA (2439),,43.1475564858557,-2.85467054794156,3,,0,,Europe/Madrid,1,0,
2440,48025011,UDALETXEA/AYUNTAMIENTO (2440),,43.1475403018824,-2.84912412293887,3,,0,,Europe/Madrid,1,0,
2441,48025012,ZUBIBARRIA (2441),,43.1467937568557,-2.84300168047249,3,,0,,Europe/Madrid,1,0,
2442,48025013,ERMITABARRI (2442),,43.1463928011321,-2.83328366490636,3,,0,,Europe/Madrid,0,0,
2443,48023004,HERRIKO PLAZA (2443),,43.1328281641477,-2.78302726706453,3,,0,,Europe/Madrid,1,0,
2445,48025020,ERMITABARRI (2445),,43.1465625862646,-2.83331357943235,3,,0,,Europe/Madrid,0,0,
2446,48025021,ZUBIBARRIA (2446),,43.1468389665162,-2.8431368428152,3,,0,,Europe/Madrid,1,0,
2447,48025022,UDALETXEA/AYUNTAMIENTO (2447),,43.1477065584522,-2.84887160138377,3,,0,,Europe/Madrid,1,0,
2448,48025023,ZAUTUOLA (2448),,43.1477015911713,-2.85548188388248,3,,0,,Europe/Madrid,1,0,
2449,48025024,AREILTZA (2449),,43.1510451888395,-2.86514938688191,3,,0,,Europe/Madrid,0,0,
2450,48025025,OLATZAR (2450),,43.1524966383382,-2.87049140164151,3,,0,,Europe/Madrid,0,0,
2451,48025026,OLATXU (2451),,43.1543743798428,-2.87474306906936,3,,0,,Europe/Madrid,1,0,
2452,48025027,ARKULANDA (2452),,43.1557873257295,-2.87815829751151,3,,0,,Europe/Madrid,1,0,
2453,48025028,TELLERITXU (2453),,43.1582808485885,-2.88166864583299,3,,0,,Europe/Madrid,0,0,
2454,48025029,SANTA KRUTZ (2454),,43.1611457737719,-2.88301744332754,3,,0,,Europe/Madrid,0,0,
2455,48025038,URIONDO (2455),,43.1625526121092,-2.88516377124216,3,,0,,Europe/Madrid,0,0,
2456,48025030,ARBILDU (2456),,43.1636764318619,-2.88790475154302,3,,0,,Europe/Madrid,0,0,
2457,48025031,ELORREBIETA (2457),,43.1703660610928,-2.89644524991582,3,,0,,Europe/Madrid,0,0,
2459,48065004,SAN BARTOLOMÉ (CHAKALA) (2459),,43.176800508829,-2.90224175047078,3,,0,,Europe/Madrid,0,0,
2460,48065007,TORRE DE UGAO (GELTOKIA/ESTACIÓN) (2460),,43.1794660724011,-2.90240607039169,3,,0,,Europe/Madrid,1,0,
2461,48065008,TORRE DE UGAO 3 (2461),,43.1815955713386,-2.90224517484798,3,,0,,Europe/Madrid,1,0,
2462,48065009,USILA ZUBIA / PUENTE USILA (2462),,43.1841196949421,-2.9002488892521,3,,0,,Europe/Madrid,0,0,
2463,48011009,TXAKO (2463),,43.1850257775542,-2.89642035107606,2,,0,,Europe/Madrid,0,0,
2464,48011010,BENTAKO ERREKA (2464),,43.1884038703426,-2.89786051196054,2,,0,,Europe/Madrid,0,0,
2465,48011011,AGUIRRE (MARTIARTU INDUSTRIALDEA) (2465),,43.1946453910331,-2.89931950775854,2,,0,,Europe/Madrid,0,0,
2467,48065017,GOIKIRI (2467),,43.1803249921551,-2.90788682630567,3,,0,,Europe/Madrid,1,0,
2474,48015031,BASOZELAI (AXULAR 42) (2474),,43.2365099450845,-2.89623380126832,2,,0,,Europe/Madrid,1,0,
2475,48015032,KARMELO TORRE 17 (2475),,43.2375695265598,-2.89793164398994,2,,0,,Europe/Madrid,0,0,
2477,48065014,SANTI LAURENTI (2477),,43.1776571365804,-2.90491322287067,3,,0,,Europe/Madrid,0,0,
2480,48020102,ATXURI 3 (2480),,43.2553458010443,-2.92235643096482,1,,0,,Europe/Madrid,0,0,
2492,48015020,URBI 2 (2492),,43.2373951336192,-2.8769980875543,2,,0,,Europe/Madrid,1,0,
2493,48015025,ETXERRE (2493),,43.2311364541093,-2.86783862968437,2,,0,,Europe/Madrid,1,0,
2494,48097003,ARKOTXA (2494),,43.2298507034291,-2.8625188792266,2,,0,,Europe/Madrid,0,0,
2495,48036040,TXOMIN EGILEOR (MERCADILLO) (2495),,43.2294159804846,-2.85972099539361,2,,0,,Europe/Madrid,0,0,
2496,48036034,ZUAZO (2496),,43.2289938277514,-2.85339230600088,2,,0,,Europe/Madrid,1,0,
2504,48036035,ZUAZO (2504),,43.2291378082277,-2.85331807369161,2,,0,,Europe/Madrid,1,0,
2505,48036041,TXOMIN EGILEOR (MERCADILLO) (2505),,43.2295872659958,-2.85988069275108,2,,0,,Europe/Madrid,0,0,
2506,48097004,ARKOTXA (2506),,43.2299769615268,-2.86267868663821,2,,0,,Europe/Madrid,0,0,
2507,48015026,ETXERRE (2507),,43.2312347493122,-2.86788509099464,2,,0,,Europe/Madrid,0,0,
2508,48015019,URBI 47 (2508),,43.2372432368469,-2.87742945904885,2,,0,,Europe/Madrid,1,0,
2522,48015016,MERCABILBAO (2522),,43.2312358817787,-2.88565557697821,2,,0,,Europe/Madrid,1,0,
2523,48015017,BILBONDO (2523),,43.2292224871515,-2.87965858089394,2,,0,,Europe/Madrid,1,0,
2529,48015022,MERCABILBAO (2529),,43.2312274251389,-2.88539340730291,2,,0,,Europe/Madrid,1,0,
2576,48020089,AREATZA/ARENAL (SAN NIKOLAS) (2576),,43.2604158910319,-2.92302763494379,1,,0,,Europe/Madrid,1,0,
2591,48011019,ATXUKARRO INDUSTRIALDEA 7 (POESSA) (2591),,43.2154880435406,-2.89082308469898,2,,0,,Europe/Madrid,0,0,
2592,48011020,ATXUKARRO INDUSTRIALDEA 14 (BIRIBILGUNEA/ROTONDA) (2592),,43.2160167341449,-2.89284621758257,2,,0,,Europe/Madrid,0,0,
2594,48011021,ATXUKARRO INDUSTRIALDEA 4 (JATETXEA) (2594),,43.2151412013664,-2.89065626402873,2,,0,,Europe/Madrid,0,0,
2597,48015010,KAREAGA GOIKOA 113 (UDALETXEA/AYUNTAMIENTO) (2597),,43.2349519540564,-2.89119931957293,2,,0,,Europe/Madrid,0,0,
2615,48036037,URASKA (2615),,43.2274047013782,-2.81952323102746,2,,0,,Europe/Madrid,1,0,
2619,48003023,GUDARI (2619),,43.2201311661738,-2.73604990543278,3,,0,,Europe/Madrid,1,0,
2620,48036023,URASKA (2620),,43.22726025705,-2.81928968816507,2,,0,,Europe/Madrid,0,0,
2621,48027007,MADALENA PLAZA (2621),,43.1718125759761,-2.63299699569755,4,,0,,Europe/Madrid,1,0,
2622,48910005,MASPE 4 (2622),,43.1740298012371,-2.63910271424775,4,,0,,Europe/Madrid,1,0,
2623,48910007,MALLABIENA (2623),,43.1764665089822,-2.64376004564878,4,,0,,Europe/Madrid,0,0,
2624,48910003,ARRIANDI (2624),,43.1817385566293,-2.65672383787203,4,,0,,Europe/Madrid,0,0,
2625,48910004,AKIÑENA (2625),,43.1837490319581,-2.66350539984964,4,,0,,Europe/Madrid,0,0,
2626,48003011,BERNA (2626),,43.1870268826258,-2.67583086417997,3,,0,,Europe/Madrid,0,0,
2627,48003012,EUBA (2627),,43.1955853998491,-2.69672158985644,3,,0,,Europe/Madrid,0,0,
2628,48003013,SAN ANTONIO ELGUEZABAL (2628),,43.19851326811,-2.70406749400293,3,,0,,Europe/Madrid,0,0,
2629,48003014,IBARGUREN (2629),,43.2026214852269,-2.71188859538839,3,,0,,Europe/Madrid,0,0,
2630,48003015,MONTORRA (2630),,43.2096172348101,-2.71962587577868,3,,0,,Europe/Madrid,0,0,
2631,48003016,GANE (2631),,43.2161764479325,-2.72842507565438,3,,0,,Europe/Madrid,0,0,
2632,48003017,SAN MIGUEL (2632),,43.218179768961,-2.73045843055384,3,,0,,Europe/Madrid,0,0,
2633,48003024,LA TEJERA (2633),,43.218753438411,-2.74002045465571,3,,0,,Europe/Madrid,0,0,
2634,48003025,ASTEPE (2634),,43.212940548741,-2.74190402675304,3,,0,,Europe/Madrid,0,0,
2635,48055007,BOLUNBURU (2635),,43.2126674286387,-2.75801059115565,3,,0,,Europe/Madrid,0,0,
2636,48055008,TALLERRETA (2636),,43.2078213186749,-2.76951262207624,3,,0,,Europe/Madrid,0,0,
2637,48055009,ESTAZIÑOA (2637),,43.2071050172155,-2.77610122302471,3,,0,,Europe/Madrid,1,0,
